MSISDN,Resource_Value,Resource_Type,Amount_Charged,Datetime_Charged
9230519509585,206,Voice,17,2024-01-28 14:30:44
9230906222160,191,Voice,0,2024-03-16 21:28:20
9230582711549,94,Data,19,2024-06-02 06:21:37
9230135697838,19,SMS,13,2023-01-12 18:18:49
9230570122595,94,Data,0,2024-09-17 04:22:14
9230185115570,26,SMS,18,2023-04-22 00:11:02
9230208786773,7,SMS,5,2024-01-20 20:16:33
9230539361665,70,Data,0,2024-06-30 21:25:46
9230185115570,49,Voice,4,2023-08-17 12:02:37
9230715340104,80,Voice,0,2023-09-10 11:02:06
9230578964248,41,Data,11,2024-06-21 02:57:06
9230834904761,22,SMS,14,2024-05-25 22:29:04
9230131212541,20,Data,20,2024-01-15 07:16:25
9230587802695,61,Data,0,2024-06-07 06:20:35
9230445523109,54,Data,0,2023-12-04 16:17:53
9230793158951,43,Data,14,2023-04-10 11:48:05
9230195976999,16,Data,0,2024-04-20 22:50:34
9230328855785,5,SMS,0,2023-01-08 05:42:46
9230957219651,20,Data,6,2024-02-09 03:28:35
9230532570407,113,Voice,0,2023-08-18 13:10:32
9230816548778,59,Data,0,2023-02-04 00:35:45
9230164904391,41,Data,0,2023-08-08 23:20:50
9230845937238,14,SMS,0,2024-08-02 06:12:32
9230369808467,8,SMS,11,2024-12-15 03:00:02
9230135697838,16,Voice,12,2023-02-28 11:45:51
9230376679320,34,Data,5,2023-04-08 16:42:09
9230353836706,120,Voice,10,2024-04-30 07:36:02
9230406874492,21,SMS,1,2023-11-28 07:41:58
9230403240894,222,Voice,0,2024-03-29 10:47:15
9230483063262,98,Voice,10,2023-07-08 06:04:20
9230935333762,42,SMS,0,2024-12-28 20:21:30
9230297542011,94,Voice,0,2023-05-18 00:55:29
9230177089747,3,SMS,0,2024-10-20 19:28:15
9230210475028,86,Data,0,2023-05-14 02:47:29
9230293207299,50,Voice,0,2024-09-12 17:50:55
9230344399416,81,Data,18,2023-08-04 07:56:22
9230338854256,5,Voice,20,2024-06-21 09:59:50
9230966239325,244,Voice,0,2024-03-19 06:53:00
9230756956744,1,SMS,0,2024-04-04 15:36:34
9230130862663,90,Data,0,2024-12-19 12:48:59
9230663695123,20,Voice,0,2024-09-08 16:41:53
9230894240000,53,Data,0,2023-08-20 21:00:00
9230418573546,31,Data,18,2023-11-27 11:04:47
9230276004324,1,SMS,0,2023-04-18 15:44:20
9230525329325,45,SMS,0,2024-07-18 14:40:40
9230731598505,2,Data,0,2024-08-11 00:55:51
9230108807547,12,SMS,7,2024-03-25 04:04:10
9230804972100,69,Voice,7,2024-10-29 00:14:36
9230213698765,33,SMS,0,2023-03-17 09:44:09
9230273259061,33,SMS,14,2024-03-17 06:12:22
9230918324323,15,Voice,0,2024-08-26 04:44:17
9230781941999,84,Data,6,2024-02-25 17:47:29
9230995147362,36,SMS,17,2023-11-23 12:24:44
9230445523109,151,Voice,19,2023-11-10 00:47:43
9230382598306,111,Voice,0,2023-05-09 02:31:44
9230681362355,64,Data,0,2023-10-03 11:11:56
9230195976999,170,Voice,2,2023-08-01 09:25:37
9230284966704,201,Voice,0,2024-08-24 00:48:42
9230461913145,24,SMS,12,2024-09-10 05:11:38
9230758196297,16,SMS,0,2023-01-25 01:18:08
9230715340104,43,SMS,19,2024-08-26 11:32:19
9230692205256,81,Data,0,2023-02-22 20:29:34
9230585087525,50,SMS,0,2023-06-10 05:07:17
9230829631581,5,Data,9,2023-10-19 22:36:10
9230403240894,31,SMS,0,2024-10-08 11:50:32
9230649026167,118,Voice,0,2024-02-25 18:13:45
9230509988441,47,SMS,20,2023-03-13 01:52:51
9230367979227,105,Voice,0,2024-05-26 19:51:27
9230174337699,294,Voice,1,2024-10-18 21:12:22
9230996629579,42,Data,0,2023-01-12 10:24:15
9230274619633,38,SMS,0,2024-01-18 17:53:13
9230519509585,84,Data,8,2023-05-18 22:26:15
9230870299395,131,Voice,14,2023-10-08 05:42:40
9230836421597,187,Voice,8,2023-07-07 08:15:30
9230538379054,81,Data,19,2024-05-02 20:59:15
9230691534638,1,SMS,18,2023-05-21 21:57:59
9230463124616,35,SMS,3,2023-01-13 19:27:36
9230371331909,8,Voice,0,2023-12-23 23:08:32
9230231393360,166,Voice,3,2023-12-22 08:06:31
9230993414106,70,Data,0,2023-12-25 04:22:59
9230175549082,221,Voice,3,2024-11-18 09:08:46
9230870299395,8,Voice,0,2023-12-11 17:55:45
9230613161747,295,Voice,0,2024-02-16 05:28:52
9230608137268,22,SMS,16,2023-07-30 08:08:42
9230135697838,26,SMS,0,2024-01-16 01:12:30
9230648571772,20,Voice,20,2024-01-13 17:28:44
9230575260490,61,Data,0,2023-01-31 07:11:41
9230874225782,5,SMS,0,2024-07-05 09:32:45
9230108284824,11,SMS,0,2024-03-07 23:02:50
9230297855405,28,Voice,0,2023-08-08 14:59:03
9230751286997,2,SMS,0,2024-11-24 19:22:29
9230797287920,87,Data,4,2024-08-15 04:39:12
9230132527460,39,SMS,0,2024-04-22 11:59:21
9230407100763,77,Data,0,2024-07-27 00:05:15
9230901697602,168,Voice,8,2023-09-28 22:40:16
9230712491291,291,Voice,0,2023-01-06 01:29:55
9230356540951,35,SMS,4,2024-03-01 21:10:39
9230243179920,22,Data,8,2023-05-14 09:04:47
9230572489793,20,SMS,14,2024-08-22 17:30:08
9230498727181,38,Data,0,2024-09-14 17:09:38
9230344399416,49,Data,0,2023-07-13 07:17:17
9230926844978,50,SMS,0,2023-07-25 06:25:29
9230759262037,47,SMS,7,2024-02-06 22:42:43
9230493806941,81,Data,0,2024-03-26 23:35:01
9230340148689,274,Voice,0,2023-09-21 07:01:50
9230998618451,17,Data,18,2023-02-09 14:46:07
9230912538628,13,SMS,14,2024-01-07 02:07:04
9230929167854,12,SMS,7,2024-01-14 05:56:21
9230237322715,20,SMS,0,2024-06-23 14:15:37
9230461913145,27,SMS,0,2023-12-04 04:42:26
9230300480073,100,Data,0,2024-04-08 12:57:37
9230515222731,4,Data,10,2024-04-16 02:33:34
9230636066934,98,Data,0,2024-11-13 02:12:11
9230991595287,23,SMS,15,2023-10-29 10:13:21
9230438965158,24,SMS,20,2023-07-04 05:09:20
9230668420188,77,Data,0,2024-12-05 22:39:59
9230377808000,24,SMS,7,2023-10-12 17:54:42
9230734656004,75,Data,18,2024-06-21 06:40:35
9230951173620,53,Voice,15,2023-11-04 01:15:21
9230239925602,120,Voice,0,2024-05-19 00:33:40
9230773751253,44,SMS,5,2024-05-01 01:59:43
9230578964248,41,Data,2,2023-09-07 12:37:41
9230525329325,166,Voice,2,2024-10-30 18:56:39
9230222425251,16,SMS,0,2023-07-08 19:31:50
9230483525064,7,SMS,12,2024-07-02 17:21:02
9230628658338,3,SMS,15,2023-08-01 05:36:19
9230203803040,98,Data,19,2023-08-18 13:57:45
9230104488435,51,Data,5,2024-11-10 03:27:17
9230469234286,205,Voice,0,2024-02-10 04:22:55
9230805812231,41,SMS,19,2024-04-27 22:17:20
9230273259061,220,Voice,17,2023-03-03 01:27:17
9230515222731,14,Data,0,2024-07-09 05:59:10
9230108807547,32,Data,0,2023-08-05 14:39:38
9230879557130,17,Voice,16,2023-10-04 14:35:06
9230406874492,18,Data,0,2024-02-08 01:21:17
9230587001801,128,Voice,7,2024-03-27 00:24:21
9230418573546,37,SMS,0,2024-01-07 08:43:24
9230877653565,44,SMS,0,2023-06-24 06:46:39
9230191688658,245,Voice,0,2023-06-07 06:01:02
9230406874492,211,Voice,0,2023-12-11 16:12:00
9230628658338,49,Data,17,2024-09-16 04:28:41
9230600587929,251,Voice,0,2023-09-26 22:12:04
9230492437848,34,Data,18,2024-06-04 12:13:23
9230677426741,54,Data,13,2024-11-11 22:46:13
9230367979227,43,SMS,11,2024-08-29 19:02:11
9230836421597,51,Voice,0,2024-10-05 07:34:37
9230296988060,72,Data,0,2023-05-15 03:44:16
9230975398588,99,Voice,19,2023-03-27 23:54:52
9230771370719,169,Voice,4,2024-07-15 02:30:32
9230239925602,21,SMS,0,2023-08-14 09:16:03
9230224461766,46,SMS,0,2023-11-02 18:38:54
9230423959650,296,Voice,0,2024-01-24 15:58:36
9230292331082,98,Data,0,2023-10-12 09:58:11
9230286659796,22,SMS,7,2024-02-17 06:07:11
9230136370951,30,SMS,11,2024-10-16 21:53:31
9230578961856,58,Voice,1,2024-10-14 01:57:15
9230532210174,25,SMS,0,2024-07-20 19:05:36
9230270654265,2,SMS,16,2023-09-13 19:20:37
9230386899259,72,Voice,6,2024-04-19 00:07:55
9230449994233,20,Data,7,2024-09-12 19:04:54
9230671758459,45,SMS,11,2024-11-23 05:26:42
9230403240894,272,Voice,7,2024-10-21 07:58:44
9230296988060,5,Data,14,2024-04-13 00:21:47
9230161844343,73,Data,4,2024-10-24 01:40:01
9230639362130,31,Data,2,2023-08-11 21:48:31
9230292005339,250,Voice,0,2023-04-30 01:16:24
9230237841298,246,Voice,0,2024-07-05 10:49:47
9230478323663,4,Data,5,2024-07-11 23:19:17
9230836421597,259,Voice,12,2023-12-29 18:24:42
9230191688658,23,SMS,16,2024-08-05 02:44:05
9230397501087,35,Data,14,2023-09-01 22:58:43
9230483063262,70,Data,0,2024-04-18 17:34:02
9230952507106,47,SMS,4,2023-03-27 05:57:35
9230377208567,296,Voice,14,2023-05-01 00:17:33
9230732582752,28,SMS,0,2024-10-25 08:46:46
9230793158951,6,Data,0,2024-03-26 03:53:22
9230135697838,88,Data,14,2024-10-05 17:28:43
9230526661255,18,SMS,20,2023-11-13 04:15:28
9230261321312,50,Data,0,2023-08-28 03:14:40
9230488988175,77,Data,20,2024-08-25 10:35:31
9230260106137,4,SMS,13,2024-09-02 05:14:29
9230693732136,201,Voice,17,2024-10-26 19:28:54
9230291832784,193,Voice,10,2024-01-11 21:00:12
9230213698765,33,SMS,12,2024-01-24 21:25:22
9230363807566,2,Data,3,2024-05-07 19:21:37
9230901697602,36,SMS,17,2024-10-19 02:06:28
9230461913145,10,SMS,0,2024-05-01 14:32:21
9230242009124,87,Voice,19,2024-11-06 02:48:32
9230460925197,140,Voice,0,2024-09-06 11:18:36
9230913067921,37,Data,4,2024-03-06 21:20:11
9230934867447,269,Voice,5,2023-12-01 07:59:05
9230692205256,10,Data,15,2024-04-18 07:03:39
9230533562002,72,Data,0,2024-03-22 04:43:41
9230286659796,296,Voice,0,2024-09-30 00:11:51
9230577919273,11,SMS,0,2023-04-23 08:25:54
9230582461373,51,Data,0,2024-04-17 04:31:00
9230584816103,36,SMS,4,2024-06-14 05:44:14
9230354967134,64,Data,0,2024-03-07 01:39:45
9230532210174,71,Voice,13,2023-01-22 04:13:48
9230365091079,210,Voice,0,2023-09-19 19:46:03
9230991595287,28,Data,0,2024-01-08 00:08:08
9230233566905,164,Voice,2,2023-03-01 23:50:58
9230829631581,187,Voice,15,2024-02-06 11:15:31
9230226068492,26,SMS,0,2023-02-16 23:35:27
9230509493265,46,Data,0,2023-01-18 02:13:19
9230934702779,185,Voice,14,2023-10-22 07:08:50
9230974624965,69,Data,17,2024-09-06 07:51:46
9230740178078,38,SMS,16,2024-07-14 08:48:15
9230286659796,52,Data,0,2024-11-22 01:26:57
9230843939004,218,Voice,0,2024-09-11 19:00:30
9230323323380,141,Voice,13,2023-07-01 13:49:51
9230677426741,84,Data,0,2023-08-21 21:25:08
9230874225782,150,Voice,0,2023-04-17 18:28:20
9230927069977,17,Data,2,2023-10-27 14:45:35
9230175168797,38,SMS,0,2023-09-23 12:31:02
9230628658338,214,Voice,0,2023-08-06 15:19:47
9230889163981,113,Voice,0,2024-09-25 02:00:51
9230629451290,27,SMS,16,2023-09-06 01:45:17
9230917703637,21,Data,0,2024-07-04 17:31:24
9230629451290,44,SMS,18,2023-10-03 15:13:27
9230237322715,98,Voice,4,2024-01-26 19:29:19
9230336452998,76,Data,0,2023-02-18 15:41:52
9230377208567,113,Voice,0,2023-07-12 13:12:05
9230383558530,131,Voice,20,2024-01-18 20:40:31
9230934867447,53,Voice,5,2023-02-08 08:45:25
9230745590992,22,SMS,14,2023-03-24 23:36:20
9230929167854,37,SMS,11,2024-07-16 07:49:33
9230889163981,170,Voice,0,2024-08-17 01:19:11
9230532570407,78,Voice,1,2024-03-09 19:42:53
9230162731400,44,Data,1,2024-03-20 01:37:11
9230421889309,7,SMS,3,2023-01-09 21:33:10
9230368714655,31,Data,1,2023-11-12 23:33:41
9230296988060,97,Data,0,2024-04-25 08:24:37
9230681362355,230,Voice,0,2023-12-27 03:14:20
9230141894241,157,Voice,0,2023-05-25 12:52:10
9230482635548,2,Data,5,2023-02-15 05:36:17
9230768600866,17,Data,12,2023-05-30 10:01:18
9230328855785,37,Data,0,2024-06-05 10:08:15
9230172475544,36,SMS,0,2024-03-26 10:18:12
9230541679053,45,SMS,0,2023-11-21 10:21:35
9230989253929,96,Data,11,2024-05-18 12:13:48
9230479530239,243,Voice,0,2023-04-03 15:53:13
9230453084420,23,Data,6,2023-09-02 01:59:35
9230189367566,34,Data,0,2024-02-17 10:32:19
9230406147934,22,SMS,0,2023-04-28 00:11:32
9230493806941,286,Voice,0,2023-02-28 05:16:05
9230906222160,253,Voice,20,2023-08-18 09:05:22
9230951046596,290,Voice,8,2023-08-21 08:16:54
9230445523109,247,Voice,16,2024-10-26 13:19:39
9230484748077,57,Data,12,2024-09-30 10:08:54
9230521821189,31,Data,15,2024-02-02 08:59:47
9230702302189,256,Voice,3,2023-08-19 20:08:10
9230488909528,54,Voice,18,2024-03-22 06:52:24
9230175549082,216,Voice,0,2023-10-07 07:27:57
9230101039883,107,Voice,13,2024-11-01 21:25:10
9230344399416,163,Voice,16,2024-04-17 12:58:50
9230762083350,35,SMS,12,2024-08-13 03:50:00
9230372387956,190,Voice,11,2024-03-09 17:06:23
9230261321312,267,Voice,0,2024-12-06 17:57:37
9230734119779,9,SMS,0,2023-10-28 23:15:33
9230502363761,41,SMS,0,2024-07-15 12:43:24
9230582711549,32,SMS,0,2023-10-09 16:19:08
9230267833934,122,Voice,0,2024-12-31 23:03:42
9230878531833,278,Voice,0,2023-11-14 15:04:32
9230498727181,97,Data,0,2024-06-16 03:15:58
9230659891639,16,Voice,0,2023-11-04 09:28:28
9230237841298,297,Voice,20,2024-05-04 12:33:20
9230544164977,14,Data,20,2023-12-06 12:37:06
9230338505901,101,Voice,14,2024-07-22 15:09:36
9230560138149,167,Voice,0,2023-03-30 15:27:33
9230575260490,40,Data,9,2024-06-08 23:10:19
9230380831002,40,Data,11,2024-05-21 10:41:35
9230369808467,23,SMS,13,2023-01-10 04:33:50
9230756956744,54,Data,17,2023-05-21 13:26:38
9230116725380,193,Voice,0,2024-04-17 11:06:43
9230101039883,85,Voice,8,2024-04-29 19:43:54
9230535496574,12,SMS,8,2024-12-29 12:24:10
9230620962249,50,SMS,17,2024-07-31 12:12:45
9230135697838,84,Data,0,2024-01-01 07:36:18
9230877924960,13,SMS,7,2024-07-15 07:29:48
9230269592945,25,SMS,0,2024-07-25 13:06:53
9230734119779,80,Data,8,2023-03-14 03:19:18
9230130432269,21,Data,0,2023-10-16 23:25:16
9230491718472,287,Voice,11,2023-04-07 02:17:57
9230445974479,3,SMS,5,2024-09-04 11:08:21
9230899644989,41,SMS,17,2024-10-17 08:55:07
9230648571772,26,Data,1,2023-02-06 12:52:46
9230484748077,71,Data,9,2023-07-13 21:03:34
9230323323380,58,Voice,0,2024-04-28 03:44:15
9230839531825,47,SMS,0,2024-12-25 14:05:43
9230501743542,86,Data,18,2024-06-08 16:28:04
9230935333762,227,Voice,0,2023-05-24 23:37:12
9230547718818,6,Data,0,2023-01-09 14:15:04
9230560138149,238,Voice,5,2024-10-21 10:14:36
9230293207299,126,Voice,0,2024-10-02 15:22:09
9230836421597,87,Data,11,2024-09-28 02:14:19
9230128026064,275,Voice,8,2023-02-11 14:08:30
9230297855405,194,Voice,0,2024-07-31 10:12:13
9230996629579,45,Data,3,2023-12-14 11:05:24
9230521850876,18,Data,2,2023-06-14 16:36:10
9230854438776,254,Voice,8,2024-06-27 18:00:22
9230569464483,23,SMS,0,2023-10-20 12:00:01
9230863903371,60,Data,4,2024-11-09 03:35:29
9230438965158,92,Voice,0,2023-11-13 13:02:13
9230292331082,4,SMS,20,2023-08-05 22:04:38
9230164210176,6,Data,9,2024-06-21 00:19:12
9230740178078,122,Voice,2,2024-01-12 09:20:21
9230226068492,32,Voice,0,2023-02-22 15:56:28
9230445974479,42,SMS,16,2024-10-19 23:12:06
9230719228714,55,Data,9,2023-12-25 20:10:16
9230325454471,35,SMS,0,2024-01-15 12:48:26
9230585087525,20,Voice,0,2023-04-22 02:06:44
9230347659110,23,SMS,8,2024-05-21 21:31:24
9230395884015,56,Voice,3,2023-05-24 18:25:54
9230372387956,29,SMS,0,2024-03-27 06:05:39
9230710999422,72,Data,11,2024-07-29 19:22:15
9230424681184,54,Data,0,2024-07-29 01:35:15
9230627366212,80,Data,0,2024-11-15 08:00:03
9230206993428,15,SMS,0,2024-10-01 20:20:49
9230894993614,39,SMS,0,2024-07-27 04:28:21
9230401971867,157,Voice,1,2023-09-27 09:12:46
9230423959650,23,SMS,0,2024-04-29 11:25:52
9230898156533,86,Data,0,2024-01-23 15:58:49
9230996629579,59,Voice,5,2024-02-20 10:56:14
9230428352927,95,Data,0,2024-04-16 00:32:14
9230482635548,6,SMS,20,2024-07-07 13:45:04
9230808755530,11,SMS,0,2024-03-08 07:09:33
9230805812231,4,Data,0,2023-09-03 07:46:47
9230553677954,26,Data,0,2024-08-11 01:01:13
9230587001801,37,Data,0,2024-02-12 00:31:16
9230449994233,57,Data,14,2023-04-08 10:22:38
9230830363551,47,SMS,0,2023-05-08 11:38:29
9230677426741,95,Data,5,2024-12-12 08:48:32
9230453084420,43,Voice,10,2024-01-19 02:25:39
9230995147362,283,Voice,0,2024-07-10 19:22:27
9230223870632,15,Voice,3,2023-01-04 22:42:23
9230676813795,39,Data,0,2023-10-24 11:12:03
9230918324323,8,Data,0,2023-06-01 04:35:39
9230184750806,41,Data,8,2023-04-19 11:07:05
9230300480073,22,SMS,0,2024-06-24 06:28:27
9230899644989,288,Voice,0,2024-03-20 22:33:05
9230759262037,52,Data,0,2023-12-01 11:37:02
9230817598215,9,Data,0,2023-07-18 13:45:27
9230609873958,49,SMS,0,2024-11-02 02:55:33
9230974624965,28,SMS,15,2024-09-18 15:59:05
9230533971297,183,Voice,3,2024-05-05 03:37:55
9230740178078,96,Data,20,2023-05-20 20:02:26
9230509493265,36,Data,15,2024-10-12 04:52:01
9230175168797,42,Data,4,2023-10-28 11:42:53
9230949419871,58,Data,0,2024-12-06 20:03:39
9230916001896,125,Voice,5,2024-10-22 13:05:49
9230590622845,224,Voice,7,2024-04-25 16:55:12
9230750008450,34,Data,4,2024-01-02 06:36:59
9230758196297,88,Voice,2,2023-10-04 22:21:25
9230608137268,219,Voice,0,2023-10-24 01:39:09
9230542774756,32,Voice,0,2024-05-28 14:57:43
9230569464483,9,Data,0,2024-07-21 16:43:48
9230762083350,81,Data,4,2024-07-26 08:26:58
9230784359368,72,Data,0,2024-02-18 17:29:34
9230203822216,27,SMS,19,2023-09-16 16:08:15
9230377808000,38,Voice,0,2024-12-31 04:33:15
9230231393360,54,Data,0,2023-01-25 11:44:16
9230220901940,24,SMS,7,2024-05-03 04:35:33
9230587802695,75,Data,17,2023-05-12 02:03:50
9230904602671,99,Data,4,2024-09-22 01:45:33
9230770746433,134,Voice,0,2023-06-30 21:29:04
9230804324464,26,SMS,12,2023-09-04 13:17:11
9230608137268,30,SMS,16,2024-11-07 03:17:20
9230838747192,86,Data,0,2023-01-09 11:13:48
9230843939004,62,Voice,14,2023-01-28 11:12:49
9230423959650,49,Data,4,2023-12-06 16:50:16
9230995147362,48,Data,0,2024-11-26 00:16:27
9230323323380,3,SMS,0,2023-03-30 07:46:03
9230731598505,46,Data,0,2023-04-22 22:24:35
9230270449680,33,SMS,2,2023-09-18 17:52:50
9230904602671,38,Voice,0,2024-09-27 18:35:34
9230284966704,8,Data,13,2024-10-04 07:54:36
9230906222160,8,Data,16,2024-10-08 21:00:56
9230390393385,7,SMS,0,2023-12-19 19:36:06
9230660795550,235,Voice,0,2023-04-03 16:17:24
9230829631581,102,Voice,1,2023-07-05 11:47:23
9230701049720,252,Voice,2,2023-10-24 21:07:04
9230857792434,19,Data,0,2023-10-28 19:58:25
9230736702569,246,Voice,0,2023-09-02 08:26:43
9230975398588,162,Voice,0,2024-05-11 23:31:31
9230136370951,63,Data,10,2024-11-12 05:34:04
9230242009124,84,Data,0,2023-03-29 09:10:39
9230553625236,64,Data,12,2023-09-05 23:22:29
9230445523109,35,SMS,0,2024-06-22 16:50:03
9230189367566,52,Data,3,2023-06-04 04:13:12
9230328855785,31,SMS,1,2023-03-03 12:53:51
9230788912728,257,Voice,18,2023-06-16 01:00:15
9230575260490,40,SMS,0,2023-05-26 18:02:04
9230521821189,29,SMS,19,2024-09-30 14:17:23
9230805812231,237,Voice,0,2024-11-19 09:59:46
9230587001801,17,SMS,0,2023-11-02 11:35:43
9230532210174,56,Data,10,2023-10-10 04:53:50
9230965222030,60,Data,20,2024-08-27 10:32:49
9230510851164,43,SMS,5,2023-08-08 08:17:25
9230659891639,30,SMS,0,2023-05-04 20:29:00
9230296988060,23,Voice,0,2023-06-29 00:02:53
9230417657556,69,Data,1,2023-12-27 11:53:57
9230203822216,50,SMS,0,2024-05-14 13:12:27
9230344399416,191,Voice,12,2024-09-28 10:41:52
9230265833817,15,SMS,0,2024-09-27 00:59:13
9230110752086,79,Data,0,2023-03-30 19:17:51
9230502363761,7,Data,0,2024-11-03 22:26:32
9230108807547,31,SMS,0,2023-06-25 19:36:54
9230418573546,93,Data,18,2024-11-04 20:46:17
9230587802695,92,Data,7,2024-12-06 10:28:13
9230843939004,69,Voice,0,2023-11-15 00:13:15
9230857572590,38,SMS,0,2024-04-30 18:25:44
9230582875040,54,Data,0,2023-07-30 23:25:48
9230782878829,179,Voice,12,2024-12-20 06:45:27
9230771370719,65,Voice,13,2024-11-27 12:27:50
9230845739714,274,Voice,12,2024-04-14 08:02:38
9230276660407,284,Voice,19,2024-04-20 21:45:52
9230877924960,68,Voice,0,2024-07-31 04:36:55
9230817598215,189,Voice,0,2023-10-09 07:51:39
9230584816103,24,SMS,0,2023-07-01 22:15:59
9230184750806,13,Data,0,2024-03-07 09:24:15
9230521850876,21,Data,0,2024-06-23 19:48:11
9230817598215,47,SMS,0,2023-08-09 21:57:14
9230731598505,19,Voice,2,2023-08-12 13:46:18
9230200289727,63,Data,0,2023-05-25 16:25:04
9230633703313,215,Voice,10,2024-06-02 14:49:48
9230436309566,39,Data,16,2023-07-21 11:36:32
9230788912728,219,Voice,0,2024-11-15 02:32:17
9230695127231,219,Voice,4,2024-03-14 04:42:14
9230608137268,6,Data,9,2023-09-18 21:42:21
9230116725380,11,Voice,11,2023-04-12 03:59:36
9230570122595,35,SMS,8,2024-02-12 14:44:25
9230899644989,238,Voice,0,2024-10-28 12:27:02
9230904602671,79,Data,3,2023-05-28 19:37:07
9230608797513,95,Voice,8,2023-08-22 21:08:26
9230839186102,79,Data,19,2024-08-28 17:07:51
9230877452953,29,SMS,4,2024-08-25 14:17:44
9230678620520,6,SMS,0,2023-03-04 17:17:45
9230408988930,75,Data,0,2024-08-17 18:34:29
9230461913145,37,Voice,0,2023-04-27 08:12:02
9230745590992,3,Data,0,2024-12-19 19:57:34
9230141894241,199,Voice,0,2024-05-27 22:42:27
9230676813795,89,Data,0,2023-09-26 03:21:01
9230929167854,105,Voice,0,2024-08-25 22:07:53
9230222425251,6,Voice,0,2023-09-30 08:31:16
9230463124616,72,Data,0,2024-03-01 15:22:32
9230850684352,283,Voice,11,2024-01-11 05:56:30
9230627366212,218,Voice,0,2024-03-19 22:16:29
9230734032528,77,Data,19,2023-02-21 09:56:12
9230406874492,27,SMS,5,2023-02-16 11:33:04
9230518716541,46,Data,0,2023-07-25 03:15:51
9230759262037,39,SMS,0,2023-03-25 21:16:18
9230989253929,8,Data,11,2024-09-28 11:45:40
9230933143804,69,Data,11,2024-02-10 00:39:43
9230804972100,10,SMS,0,2023-10-03 12:20:47
9230678073159,36,SMS,0,2024-09-23 00:05:44
9230869170025,223,Voice,1,2024-11-11 14:27:44
9230830363551,28,Data,7,2023-08-01 10:08:42
9230232190327,97,Data,19,2024-08-27 04:42:47
9230489567018,37,SMS,5,2023-09-17 13:26:08
9230678073159,33,Voice,0,2023-07-01 21:47:06
9230445974479,28,Data,7,2024-09-09 07:41:21
9230916001896,40,Data,0,2023-12-23 16:17:02
9230113042916,36,SMS,0,2023-01-04 22:39:44
9230252568240,15,Data,0,2023-09-27 17:57:52
9230692205256,98,Data,10,2023-08-06 06:49:14
9230744398113,42,SMS,5,2024-03-16 11:17:44
9230702302189,66,Data,17,2024-12-19 11:42:13
9230203803040,197,Voice,0,2023-09-22 14:14:28
9230815165481,276,Voice,8,2023-04-26 03:28:08
9230243910318,34,SMS,11,2023-03-02 09:40:13
9230756956744,19,SMS,0,2024-02-29 04:05:26
9230424834512,19,SMS,2,2023-05-26 04:30:28
9230874591636,233,Voice,0,2023-08-01 13:45:13
9230439195173,7,Data,17,2024-06-11 20:09:49
9230239925602,216,Voice,0,2023-01-01 22:01:23
9230424681184,180,Voice,0,2023-01-23 01:49:08
9230136370951,17,Voice,0,2023-05-17 17:50:46
9230461913145,208,Voice,0,2024-10-21 02:31:16
9230141894241,9,SMS,0,2024-03-24 04:29:10
9230347659110,67,Data,0,2023-11-12 22:55:36
9230629451290,33,Data,0,2024-07-21 01:50:08
9230966239325,13,Data,0,2023-10-21 14:19:13
9230636066934,47,SMS,0,2023-12-11 21:22:47
9230531073886,17,Data,0,2024-07-03 17:44:31
9230417634205,29,Data,15,2023-12-18 13:54:53
9230502363761,96,Data,0,2024-03-16 02:55:23
9230293207299,69,Data,0,2024-04-22 16:03:22
9230590622845,47,SMS,0,2024-04-02 06:55:36
9230678620520,203,Voice,0,2023-10-31 05:49:06
9230839186102,41,SMS,0,2024-02-12 15:26:47
