MSISDN,Data_Browsing_Allowance,SMS_Allowance,Voice_On-Net_Allowance,Voice_Off-Net_Allowance,Data_Social_Allowance,Datetime,Amount
9230296988060,8761,635,334,266,2395,2023-05-29 09:39:25,226
9230356540951,1386,614,444,31,1000,2024-10-22 10:11:58,846
9230801432971,4291,884,66,278,240,2024-06-13 07:56:41,148
9230361899280,5592,646,129,41,378,2024-10-07 03:24:05,189
9230130432269,7907,314,50,91,1164,2024-06-22 19:10:17,180
9230626020914,1454,680,483,232,2488,2023-09-01 21:38:41,413
9230350789665,3173,893,289,267,1257,2023-08-21 12:44:00,60
9230988629670,1705,784,281,226,1434,2023-04-15 23:09:24,653
9230859259858,2213,834,160,75,2033,2024-05-27 20:03:44,212
9230917703637,2927,670,307,276,2732,2023-07-25 19:02:07,199
9230354967134,8283,366,350,30,2137,2024-10-29 10:07:34,720
9230998618451,5033,357,461,136,1127,2024-08-27 06:33:16,441
9230590622845,3522,599,378,56,2402,2024-03-30 12:26:13,861
9230130590594,4085,279,106,283,1844,2024-07-06 04:13:16,982
9230281653523,2996,252,322,217,1962,2024-07-04 13:19:33,845
9230162731400,2819,886,56,246,620,2023-01-29 08:36:17,639
9230627366212,2416,436,443,172,2780,2023-07-15 01:31:06,994
9230503425792,7656,366,428,295,1883,2023-03-09 13:53:00,250
9230874225782,4718,287,345,293,1524,2024-01-31 04:28:10,275
9230509493265,8811,731,265,76,225,2023-08-02 01:55:30,217
9230513601178,8717,508,431,137,1179,2024-09-21 05:20:07,433
9230659891639,3541,847,50,243,579,2024-11-19 01:27:31,662
9230844863890,3855,959,165,184,222,2023-12-26 04:03:31,977
9230582461373,4932,944,242,168,2702,2023-09-17 04:52:14,990
9230702302189,9610,173,353,134,1280,2024-07-29 09:39:37,772
9230563265024,7018,220,267,198,2166,2023-09-09 19:37:04,653
9230823544998,1127,913,361,270,1113,2024-01-23 07:18:32,207
9230692205256,1061,865,346,222,601,2024-10-04 06:55:57,195
9230681362355,3781,646,169,170,1509,2024-02-09 02:35:14,277
9230894240000,6059,471,397,236,1369,2023-09-12 14:08:16,156
9230521850876,2689,782,102,203,1262,2023-02-09 06:03:54,218
9230322336485,3275,300,384,118,843,2023-01-01 17:40:25,893
9230844863890,1666,964,58,114,552,2023-11-25 07:20:05,371
9230692205256,3733,165,84,89,2035,2024-02-07 00:24:08,258
9230198819986,9061,496,377,221,1690,2024-06-23 11:51:26,670
9230988629670,2148,629,184,107,1269,2024-03-22 10:11:58,918
9230401971867,4859,635,270,63,1657,2023-08-12 13:40:18,259
9230633703313,2105,823,438,101,2942,2024-10-18 12:56:50,576
9230320913591,760,841,487,222,2293,2023-02-09 22:25:12,173
9230323323380,3399,196,148,155,2956,2023-05-16 11:41:00,598
9230848893085,4679,299,202,105,347,2024-12-08 04:39:54,721
9230185115570,3059,109,211,56,2467,2024-01-03 08:01:52,559
9230884555194,5664,230,299,118,1245,2024-06-12 23:47:39,102
9230423959650,2878,476,223,167,2564,2023-06-02 16:21:14,146
9230879557130,8081,334,427,216,2586,2024-03-02 22:17:51,868
9230359400406,6158,586,453,153,2050,2023-02-13 02:50:32,973
9230829631581,6119,594,422,286,2996,2023-05-15 20:41:24,93
9230240764422,8215,661,310,204,1402,2024-11-26 02:42:26,997
9230136074684,8733,575,157,153,1878,2023-08-07 09:41:07,563
9230878531833,6784,134,349,52,2022,2024-12-06 20:40:32,793
9230418573546,8119,588,103,289,870,2023-07-16 23:52:52,50
9230870299395,9461,243,402,53,976,2023-03-20 14:13:35,104
9230590622845,7740,808,455,152,2003,2023-07-24 18:34:19,417
9230265833817,1233,656,118,109,1341,2024-12-20 09:28:11,271
9230621495764,8425,736,281,286,1076,2024-11-08 04:37:12,963
9230927069977,9496,596,211,268,2700,2024-02-21 00:31:09,495
9230590622845,3417,220,174,227,2337,2023-07-09 03:09:32,450
9230750008450,6280,748,340,233,337,2024-06-14 07:27:02,279
9230582461373,3727,507,420,214,410,2024-06-21 02:16:25,319
9230336452998,647,901,323,215,1015,2024-06-24 12:13:34,696
9230270449680,5827,944,74,63,2313,2023-10-07 14:55:03,948
9230113042916,5151,672,483,144,2978,2023-07-14 15:28:52,927
9230582461373,3870,952,465,23,2827,2023-08-03 18:30:52,615
9230965222030,1363,864,110,226,2452,2023-01-01 23:33:52,115
9230525329325,1545,980,367,93,733,2024-10-10 06:58:16,381
9230224556190,6856,167,378,86,1949,2024-08-06 10:03:29,563
9230377208567,9877,800,193,30,2890,2023-12-06 15:45:44,801
9230999762562,4417,420,237,286,386,2023-02-13 15:02:29,607
9230966239325,9498,987,401,165,605,2024-09-02 15:13:54,962
9230799348185,3764,999,268,198,1364,2024-12-31 07:09:23,239
9230689135277,2634,551,77,254,1935,2023-09-19 03:17:46,491
9230424681184,7136,824,390,207,1100,2024-09-11 01:22:56,890
9230818324681,4669,758,159,270,878,2024-09-06 23:29:50,62
9230974624965,6882,982,209,183,586,2023-08-27 06:45:48,474
9230493806941,1450,647,246,292,2413,2024-03-18 11:27:51,862
9230816548778,3044,308,340,92,2370,2023-08-03 00:45:40,623
9230854996962,8019,687,314,32,2404,2023-11-06 20:59:39,748
9230344399416,6896,899,178,281,368,2024-08-27 08:25:50,855
9230865836147,5336,778,222,86,2110,2024-05-20 04:02:42,704
9230369808467,8033,128,284,30,1792,2023-07-21 20:10:13,386
9230628658338,6380,719,429,262,1734,2024-07-20 10:31:56,429
9230731598505,2117,265,426,291,359,2024-12-17 04:59:13,456
9230916001896,7958,332,80,288,1437,2024-01-11 18:06:49,136
9230492437848,6324,750,358,26,549,2023-01-07 01:38:19,503
9230302161434,6044,338,158,101,563,2024-06-21 10:24:49,402
9230521821189,2605,206,254,266,2914,2023-06-10 12:16:32,970
9230805812231,6646,544,298,49,1849,2024-11-20 14:26:42,834
9230237322715,9530,778,431,272,2706,2023-11-20 09:25:45,81
9230830363551,7260,102,50,135,2142,2023-07-16 02:51:50,370
9230861468048,6972,427,201,63,1127,2024-09-30 16:03:59,252
9230958106815,3260,699,402,288,1750,2024-04-08 11:30:52,657
9230989253929,5009,138,93,27,2365,2023-12-15 01:47:55,512
9230356540951,9575,100,55,226,868,2024-03-01 16:34:52,645
9230297580025,7899,564,479,242,2105,2024-12-12 10:12:35,315
9230248021475,4426,857,358,24,574,2024-06-02 18:09:42,206
9230681362355,896,211,484,300,320,2024-02-16 10:23:50,596
9230522252850,9049,722,479,140,1811,2023-03-23 17:56:13,804
9230681869488,5214,952,290,155,770,2023-01-23 15:55:42,804
9230513601178,6014,223,435,77,332,2023-01-27 15:40:50,545
9230734656004,1536,426,333,145,563,2023-08-05 11:04:52,108
9230844863890,3888,259,474,186,2938,2024-06-17 18:44:19,711
9230859659207,6564,768,151,110,2861,2023-02-03 03:26:10,382
9230518716541,7783,389,62,200,377,2024-07-30 00:12:59,190
9230237322715,4264,171,251,47,2697,2023-06-20 18:36:41,795
9230696877696,3297,496,234,153,1936,2024-03-06 16:07:35,856
9230237322715,8878,533,365,142,2399,2024-11-08 05:45:06,402
9230140927318,3654,686,361,181,445,2024-04-20 18:15:52,786
9230325454471,1826,308,79,286,2194,2024-01-28 07:16:28,701
9230770746433,5784,991,436,116,2530,2023-04-18 23:14:37,682
9230526661255,3241,928,107,155,391,2024-03-13 02:48:11,552
9230863763764,2724,775,314,38,2703,2024-01-11 17:18:11,210
9230328855785,7252,111,340,29,568,2024-05-23 05:52:10,121
9230660795550,5940,580,242,64,2494,2023-12-07 13:22:47,986
9230818324681,6819,199,321,153,511,2024-11-28 15:48:33,955
9230541679053,2288,268,289,75,1736,2024-01-17 23:09:56,542
9230533562002,8688,613,474,194,866,2024-09-09 23:40:14,838
9230693732136,8087,191,120,88,2645,2024-10-12 12:30:21,375
9230162731400,6762,1000,430,95,1797,2023-02-16 23:08:25,466
9230164904391,7842,966,370,78,1407,2023-08-07 00:05:36,854
9230989253929,9715,609,470,96,2399,2024-03-09 17:52:41,296
9230498727181,7562,737,231,189,769,2024-11-09 01:58:06,942
9230957219651,8801,990,163,185,462,2024-01-03 00:12:34,887
9230957219651,6992,415,340,241,1010,2024-02-13 22:42:58,151
9230371232044,7945,614,185,139,303,2024-08-13 07:01:08,300
9230518578339,3741,257,252,68,2553,2024-08-30 01:39:15,665
9230406147934,1916,609,481,239,2625,2023-11-12 16:05:45,919
9230677273280,2846,498,378,217,1054,2024-11-12 16:42:10,540
9230449994233,9022,816,75,84,1164,2024-03-07 16:53:50,908
9230782878829,9536,699,230,225,407,2023-07-14 11:52:43,61
9230483525064,6954,343,275,233,1172,2023-10-19 23:27:41,148
9230262593890,2347,445,338,233,2306,2023-03-30 06:00:18,455
9230522252850,5051,471,165,164,1092,2023-12-01 16:13:59,811
9230344399416,3474,784,77,119,2029,2024-12-22 00:46:44,752
9230375319344,4552,690,248,170,2909,2023-11-02 04:05:56,636
9230503425792,995,144,63,180,1490,2023-12-10 17:47:07,739
9230702302189,6701,491,183,103,2918,2023-08-05 06:48:38,932
9230817598215,8663,538,252,252,799,2023-09-29 19:58:38,308
9230273259061,2885,683,52,140,1011,2024-07-22 20:09:11,715
9230843939004,8636,503,276,87,2029,2024-12-31 19:31:04,462
9230457133173,8617,181,256,239,2301,2024-08-20 08:18:23,462
9230131213667,6226,905,387,236,1196,2023-07-16 15:17:18,259
9230927069977,5571,634,348,140,648,2023-01-07 07:26:12,686
9230130862663,1670,330,307,216,1894,2023-05-19 14:38:23,852
9230293952148,2838,233,461,148,287,2023-09-29 20:49:10,277
9230297855405,7188,236,367,163,504,2023-10-06 13:35:34,744
9230701049720,5637,791,419,48,1255,2024-10-15 21:36:07,919
9230361899280,4510,831,389,55,1854,2023-09-20 17:57:03,720
9230390393385,6498,781,316,203,2836,2023-09-23 09:41:31,674
9230323952441,6486,726,145,143,421,2023-01-11 15:16:41,693
9230615495383,1555,737,294,262,2633,2024-09-05 23:36:35,976
9230878531833,1300,540,439,144,473,2024-04-30 12:38:17,317
9230270654265,4763,880,257,62,1339,2024-07-30 11:11:34,895
9230889042748,563,339,285,229,1008,2024-01-11 16:32:31,419
9230648571772,3979,810,92,26,760,2023-04-29 09:48:36,154
9230740178078,9652,218,200,87,2274,2024-08-03 04:32:31,271
9230469234286,1218,371,390,255,1641,2024-11-25 08:30:59,675
9230989253929,2604,958,481,165,1365,2024-10-22 09:13:18,808
9230503425792,7020,741,94,40,1182,2024-07-22 19:14:22,653
9230974624965,2328,751,93,255,1009,2023-02-26 06:49:30,427
9230577919273,2599,740,495,89,2339,2023-05-21 18:07:11,835
9230879557130,7631,996,309,116,1098,2023-09-24 15:27:17,591
9230590622845,8224,401,414,78,2163,2023-07-12 12:04:34,108
9230859259858,862,674,221,160,2961,2023-08-22 02:16:04,743
9230845937238,2549,564,436,130,695,2024-04-26 05:33:45,272
9230757247005,8341,679,426,35,2466,2023-05-13 21:32:51,848
9230116725380,7083,239,233,273,2279,2023-06-05 14:13:05,495
9230232190327,1772,128,149,138,2392,2023-02-21 22:28:48,503
9230750008450,7249,113,291,262,2629,2023-02-24 02:26:19,319
9230328855785,7496,564,65,293,454,2024-04-22 05:08:52,857
9230424834512,7524,344,320,53,1182,2024-12-18 23:22:26,160
9230375319344,7424,674,425,97,1355,2023-09-30 12:48:56,51
9230469234286,9312,325,355,71,1737,2023-08-29 10:06:27,574
9230816548778,7077,497,387,291,1354,2024-05-09 18:26:14,827
9230829631581,2243,870,221,277,1377,2024-12-11 20:43:23,257
9230843939004,6440,1000,105,92,230,2023-07-24 18:12:54,940
9230270654265,3631,214,469,67,2624,2023-09-03 10:52:30,599
9230460235560,1685,210,326,295,2100,2023-06-22 01:55:12,959
9230457133173,5521,737,68,219,2442,2024-05-14 08:25:23,235
9230156332171,9853,267,52,107,368,2023-10-17 23:04:22,628
9230899644989,5632,898,217,204,2806,2023-11-15 01:42:35,263
9230449994233,6405,624,112,224,2729,2023-11-16 08:02:01,53
9230988629670,4020,429,391,263,900,2024-07-23 22:46:21,607
9230861468048,3275,194,465,297,544,2023-02-01 01:25:33,940
9230248021475,2535,394,293,111,291,2023-04-20 08:22:19,894
9230884555194,8075,403,156,185,1185,2024-08-25 12:09:13,966
9230838747192,8870,419,372,235,1288,2024-10-20 01:58:38,181
9230340061181,2405,611,251,281,2289,2024-12-06 07:29:09,452
9230284966704,5815,597,431,142,1922,2024-09-17 19:17:07,572
9230240764422,2631,588,105,112,2603,2024-03-22 20:01:29,206
9230582461373,2267,789,275,155,1928,2023-06-22 03:50:52,255
9230863763764,7978,223,337,26,2627,2023-06-29 01:18:33,273
9230438965158,4148,555,478,192,899,2023-05-24 07:52:50,86
9230901697602,1498,350,196,159,701,2024-02-05 09:09:51,883
9230813900597,5315,179,409,278,1124,2024-05-27 00:11:00,536
9230518716541,6455,440,78,202,594,2024-02-21 19:13:16,861
9230935333762,4817,360,262,293,1209,2024-08-22 20:36:14,535
9230408988930,1028,444,154,129,2897,2023-01-08 03:52:53,125
9230283949996,9151,222,413,217,2498,2024-10-29 14:05:01,827
9230584177819,3846,659,152,247,2470,2023-08-07 21:28:21,687
9230128026064,6962,970,182,250,2488,2023-02-16 03:39:17,836
9230692205256,6192,411,80,230,2038,2023-06-25 20:38:08,777
9230230356648,7032,985,147,253,1342,2023-05-09 03:13:43,404
9230620962249,9994,276,331,230,2838,2024-08-18 06:28:26,874
9230368714655,7945,604,323,261,1214,2023-07-10 21:15:00,58
9230760123315,7717,809,276,64,2108,2023-07-05 08:34:24,679
9230868543023,4840,641,59,188,2211,2024-07-25 16:27:43,635
9230996629579,4145,511,319,57,1652,2023-05-23 02:42:02,531
9230889163981,7814,307,484,34,2646,2023-08-03 16:39:51,463
9230492137781,9882,147,115,99,1549,2023-08-31 13:16:44,968
9230226068492,6082,723,381,176,480,2024-12-04 10:24:15,373
9230371331909,9466,814,103,66,2216,2023-07-25 00:32:09,629
9230401465493,1737,612,182,221,2221,2024-06-27 06:09:39,809
9230136074684,2233,143,234,124,2519,2023-11-30 09:36:49,946
9230710465361,3592,200,332,266,2084,2023-06-26 23:35:48,83
9230740178078,8616,287,379,212,1614,2023-09-24 06:23:07,781
9230257976986,8333,662,264,258,1076,2024-09-02 06:00:34,149
9230677273280,3787,176,206,249,2676,2023-06-04 21:01:48,964
9230850684352,1435,439,229,246,764,2023-05-07 23:03:06,740
9230521821189,5388,370,155,270,1003,2024-08-29 07:16:56,329
9230293952148,6555,743,204,174,2509,2023-08-06 04:15:06,273
9230801432971,3678,458,77,99,2501,2024-08-05 00:45:52,697
9230736702569,3269,530,244,208,1028,2023-08-27 15:47:53,363
9230460925197,942,903,107,143,240,2024-09-10 13:22:01,996
9230536743904,787,980,205,272,1900,2023-08-19 17:36:42,703
9230934867447,9195,258,257,226,798,2024-09-11 01:44:07,928
9230382598306,9336,899,168,290,2538,2023-03-17 07:31:37,846
9230768882619,8525,718,227,192,1191,2023-11-02 02:09:04,762
9230783931863,4592,105,482,113,535,2023-03-13 17:21:24,296
9230578961856,8450,310,275,20,1669,2024-04-25 17:53:46,138
9230843939004,5540,765,250,94,1960,2023-11-02 09:09:40,433
9230737100009,1221,387,108,266,2591,2024-12-13 10:53:26,394
9230628658338,9995,928,136,122,1334,2024-12-01 06:18:34,397
9230162731400,3552,173,393,202,2614,2023-04-30 18:24:40,84
9230712491291,5845,562,413,96,893,2024-11-20 04:10:19,844
9230998618451,8196,129,386,183,2775,2023-05-20 02:01:12,745
9230277017963,5132,285,298,96,2099,2023-08-04 13:12:48,316
9230164210176,8488,284,409,40,1781,2023-07-16 02:31:08,211
9230141002657,5691,628,106,237,2234,2024-05-07 16:27:16,548
9230276004324,8613,824,293,94,2275,2023-11-14 02:35:26,345
9230195976999,6317,987,154,248,958,2023-05-21 16:13:14,203
9230354967134,2240,727,277,135,1548,2024-12-15 09:31:31,981
9230696877696,859,773,250,281,2255,2023-11-08 23:38:32,258
9230797287920,8256,663,422,144,2895,2023-02-17 20:23:09,260
9230270449680,8115,635,449,30,214,2023-01-12 06:29:27,999
9230859659207,1467,907,449,259,1286,2023-03-24 13:21:30,550
9230850684352,9324,790,441,85,242,2024-06-05 07:48:15,306
9230958106815,8517,831,129,65,665,2024-08-28 20:58:38,93
9230279476066,2823,532,174,204,1755,2023-02-15 04:59:29,127
9230222425251,2550,865,194,83,1773,2023-09-13 16:57:01,260
9230538379054,7143,103,284,131,299,2023-08-18 11:58:17,200
9230678620520,7800,425,349,50,1678,2023-04-12 14:36:11,726
9230715340104,7391,935,283,227,945,2023-09-05 19:19:02,247
9230259441946,8140,122,431,204,952,2023-12-19 00:12:07,957
9230438965158,8849,977,314,72,1784,2023-05-20 22:28:12,362
9230429988720,5221,699,227,298,1925,2023-07-28 19:57:52,778
9230816548778,3832,446,404,106,696,2023-06-16 15:59:20,696
9230226068492,8409,620,97,213,1251,2024-08-03 14:08:45,431
9230870299395,6595,570,268,144,1449,2023-04-29 06:07:48,510
9230734656004,7446,979,392,291,513,2023-11-03 19:49:30,792
9230996583212,8087,334,137,212,1575,2024-09-18 00:25:01,748
9230281653523,2193,447,78,71,469,2023-10-18 04:33:41,626
9230436309566,6996,522,421,273,1885,2023-09-17 23:04:18,828
9230870299395,1742,697,199,31,2294,2024-10-30 20:33:45,856
9230797287920,3929,310,477,68,2097,2023-11-19 04:50:53,568
9230323952441,6119,335,435,174,624,2024-11-05 05:05:52,985
9230830363551,4094,383,360,157,536,2023-09-10 03:38:23,488
9230369808467,1441,241,249,53,2162,2023-06-22 09:35:56,258
9230161844343,7741,605,263,240,420,2024-04-07 22:08:22,312
9230836421597,6305,769,128,129,2148,2023-06-28 13:30:04,306
9230548067772,3175,230,298,131,1546,2024-11-20 17:29:42,465
9230248021475,2424,623,242,112,2390,2024-01-15 03:21:32,100
9230310826483,5915,709,197,142,1488,2023-06-21 21:19:50,801
9230248021475,700,359,134,24,950,2023-05-28 13:09:47,712
9230519509585,9387,343,296,296,1685,2024-08-24 14:53:51,868
9230365091079,9669,919,497,79,1759,2023-01-20 16:46:23,138
9230250373229,3286,556,81,37,1615,2023-12-12 19:18:52,84
9230745590992,9388,852,136,70,2417,2024-11-25 07:35:15,353
9230405694220,6884,798,334,107,1211,2023-09-23 02:28:08,398
9230710465361,1394,480,279,152,2655,2023-11-15 06:08:30,358
9230578961856,1757,110,266,167,1620,2024-07-06 13:42:11,674
9230363807566,7226,277,189,280,1940,2023-01-14 23:54:49,981
9230382598306,3366,679,459,164,1934,2024-05-28 20:56:51,222
9230175168797,3757,366,479,123,2891,2023-03-14 07:49:14,977
9230715340104,9886,345,63,187,2721,2023-12-10 21:33:05,638
9230957219651,9703,334,392,183,1985,2023-01-06 16:59:25,457
9230461913145,8988,114,111,174,1347,2023-08-29 19:36:29,963
9230788912728,7189,723,103,178,1428,2024-10-16 12:59:39,84
9230620962249,5945,351,56,270,2367,2024-08-03 01:54:28,584
9230436309566,1772,320,435,118,1003,2024-07-03 13:18:25,413
9230615495383,8382,305,301,297,870,2023-10-28 22:11:46,600
9230996629579,9269,319,196,195,1464,2024-05-31 07:10:39,453
9230918324323,3102,422,87,251,1951,2024-12-04 04:11:18,768
9230307828705,9991,423,103,147,2103,2024-04-16 22:04:57,200
9230850684352,1855,219,67,22,1411,2023-08-08 06:52:24,204
9230660795550,4047,941,422,267,1846,2024-09-07 07:00:30,120
9230663695123,9464,427,316,50,2653,2024-05-29 05:54:43,207
9230390393385,9068,528,71,270,2370,2023-07-24 10:34:13,339
9230648571772,3705,524,463,267,2570,2023-03-08 14:53:58,742
9230131213667,595,685,285,158,205,2024-11-29 07:47:14,926
9230515222731,9489,942,200,110,1522,2024-11-20 04:23:12,76
9230904602671,7176,529,165,104,517,2023-06-25 04:54:24,483
9230203822216,2394,742,107,199,685,2023-12-31 22:21:01,81
9230386899259,6921,308,414,176,2637,2024-03-11 21:43:22,710
9230350789665,8435,605,63,236,1158,2024-02-27 13:21:11,657
9230555117124,9769,749,150,100,2496,2023-07-04 08:48:09,355
9230869170025,6503,507,478,131,2819,2023-05-12 19:05:24,709
9230578961856,834,269,298,85,2199,2023-02-06 20:36:34,529
9230615495383,897,874,440,209,2489,2024-01-04 12:26:29,966
9230912538628,4601,223,61,296,2737,2024-08-11 08:59:58,216
9230220901940,7011,308,124,174,212,2024-11-17 04:24:00,173
9230364676464,2914,863,493,69,748,2024-09-18 03:28:31,444
9230547718818,9185,818,406,228,1124,2023-06-22 06:25:58,279
9230736702569,6245,831,449,166,1920,2023-02-17 02:39:16,983
9230991595287,2905,125,196,23,355,2023-11-02 17:45:32,271
9230502363761,8800,108,109,201,2718,2024-05-09 21:50:33,896
9230949419871,2256,600,173,44,2181,2023-11-21 18:13:05,346
9230600587929,2525,520,399,263,2818,2024-07-09 17:04:16,157
9230710999422,9245,211,425,56,1214,2024-12-23 04:40:07,990
9230461913145,3736,345,478,154,1156,2023-02-20 10:14:05,427
9230737442961,9737,759,137,251,2752,2023-09-14 13:51:13,583
9230986337820,3954,722,399,69,1778,2024-01-21 19:21:13,322
9230445523109,2842,901,432,31,875,2023-03-04 07:15:56,452
9230988629670,2872,198,213,154,285,2024-02-05 20:16:52,385
9230999762562,7403,331,149,93,1256,2023-07-13 20:44:39,902
9230408988930,6493,859,185,197,1398,2023-04-26 16:07:04,288
9230695127231,2299,470,481,289,2328,2023-12-22 16:38:13,980
9230102123429,9257,192,115,45,1060,2024-01-26 09:29:01,599
9230768882619,3668,928,471,78,484,2023-02-16 22:49:32,758
9230927056639,7552,569,225,149,1028,2023-09-03 04:23:48,689
9230710465361,1741,987,298,297,1859,2023-09-13 04:59:31,732
9230747965604,6382,843,481,32,2257,2023-09-29 09:01:27,407
9230965222030,3632,750,170,75,399,2024-05-10 02:07:46,166
9230131679184,4533,537,234,227,2324,2024-05-15 10:00:38,588
9230274619633,1659,133,484,85,293,2024-06-08 00:41:06,202
