Amount Charged,Resources Consumed,Datetime Charged,MSISDN
0,2 seconds voice call,2023-08-26 20:22:23,9230324505412
13,30 MB data,2023-07-02 04:34:32,9230364676464
4,23 MB data,2023-06-06 19:50:44,9230889042748
0,13 SMS,2023-07-18 09:55:27,9230894993614
17,84 MB data,2024-12-15 18:20:18,9230509493265
0,39 SMS,2024-02-19 20:32:41,9230745590992
17,13 SMS,2024-11-14 01:24:52,9230291832784
0,262 seconds voice call,2024-02-10 20:59:34,9230221414651
5,12 SMS,2023-10-29 23:48:15,9230199794288
0,167 seconds voice call,2024-04-28 22:10:29,9230912538628
0,7 SMS,2024-02-10 14:13:03,9230870299395
11,292 seconds voice call,2023-04-16 20:56:24,9230184750806
9,87 MB data,2024-02-22 15:59:57,9230879557130
2,38 SMS,2023-07-12 13:11:17,9230283219045
4,27 SMS,2024-10-29 19:34:21,9230595811548
2,24 seconds voice call,2023-08-03 23:24:54,9230483063262
0,18 SMS,2023-02-17 23:04:10,9230322336485
0,84 MB data,2024-11-21 06:48:54,9230587001801
11,38 MB data,2023-09-16 21:04:58,9230707021158
16,228 seconds voice call,2024-11-24 17:57:20,9230865562600
0,57 MB data,2024-11-14 03:05:31,9230286090141
3,212 seconds voice call,2023-06-28 17:36:32,9230492437848
0,69 MB data,2024-08-18 16:06:20,9230793158951
0,16 MB data,2024-07-30 16:06:56,9230492437848
12,135 seconds voice call,2023-12-19 08:26:57,9230325454471
3,53 MB data,2024-08-28 14:53:05,9230927056639
16,184 seconds voice call,2024-12-04 06:22:05,9230484748077
0,27 SMS,2023-01-27 09:58:26,9230208786773
8,257 seconds voice call,2023-08-04 10:49:44,9230169412325
0,46 SMS,2023-05-02 18:08:43,9230535496574
0,100 MB data,2023-03-19 16:55:12,9230291832784
0,49 SMS,2023-05-21 21:16:18,9230757247005
14,70 MB data,2024-11-29 15:32:13,9230844863890
0,81 MB data,2024-06-03 00:27:21,9230203822216
0,226 seconds voice call,2023-03-09 15:57:41,9230717631811
2,107 seconds voice call,2023-06-12 16:38:23,9230678073159
5,138 seconds voice call,2023-12-31 11:26:41,9230510851164
0,60 MB data,2023-06-23 06:01:30,9230644375655
0,6 SMS,2024-07-10 08:46:57,9230834904761
14,276 seconds voice call,2023-01-16 16:06:50,9230214230900
14,203 seconds voice call,2023-01-24 00:24:57,9230277017963
0,18 SMS,2024-08-14 22:10:38,9230728340344
0,99 MB data,2024-11-26 03:01:44,9230577919273
0,17 MB data,2024-04-21 20:11:08,9230894993614
7,9 MB data,2024-12-07 13:31:05,9230150956349
14,192 seconds voice call,2023-11-02 09:26:16,9230904602671
0,1 SMS,2023-09-23 03:47:57,9230949419871
1,242 seconds voice call,2024-07-03 09:19:31,9230869170025
14,59 MB data,2024-03-14 05:04:09,9230927917724
0,84 MB data,2024-11-18 23:36:21,9230368714655
0,5 MB data,2024-09-06 23:09:42,9230492137781
12,14 SMS,2024-02-04 09:39:19,9230663695123
3,96 MB data,2023-03-15 20:38:43,9230175549082
16,23 SMS,2023-01-09 18:39:13,9230353836706
0,36 seconds voice call,2024-10-26 01:16:59,9230502363761
0,1 SMS,2024-03-23 00:06:25,9230782878829
11,33 SMS,2024-11-04 22:06:53,9230208786773
3,11 SMS,2024-09-17 21:32:20,9230371232044
0,41 SMS,2023-04-24 14:23:39,9230257976986
15,36 SMS,2023-01-03 23:15:01,9230519509585
0,33 SMS,2024-05-10 17:22:49,9230223870632
0,45 SMS,2023-01-15 07:39:02,9230361899280
0,20 SMS,2023-01-05 00:18:29,9230206993428
10,296 seconds voice call,2023-08-28 20:20:06,9230110752086
0,7 SMS,2023-03-12 16:39:53,9230649026167
0,2 MB data,2023-04-06 12:26:06,9230870299395
0,32 SMS,2023-08-02 03:37:07,9230203822216
13,35 seconds voice call,2023-05-22 08:33:32,9230694303636
0,85 MB data,2023-02-08 01:03:41,9230491718472
0,184 seconds voice call,2023-03-11 11:35:09,9230195976999
17,60 MB data,2023-12-23 06:01:08,9230198819986
18,47 MB data,2024-09-08 17:01:58,9230296988060
5,285 seconds voice call,2023-10-31 09:49:39,9230857792434
7,15 SMS,2023-03-26 19:03:49,9230845937238
0,52 seconds voice call,2023-12-27 06:33:06,9230276004324
12,104 seconds voice call,2024-12-11 02:31:14,9230242009124
13,17 SMS,2024-12-26 09:30:46,9230349006281
16,49 SMS,2023-11-16 01:03:04,9230515222731
12,42 SMS,2023-11-01 17:16:50,9230102123429
0,69 MB data,2024-02-26 15:45:28,9230493806941
0,37 seconds voice call,2024-10-31 12:55:09,9230690127388
8,28 SMS,2023-07-24 01:10:47,9230224461766
0,81 MB data,2023-05-26 23:13:32,9230782878829
13,62 MB data,2024-09-07 12:15:41,9230848893085
0,133 seconds voice call,2024-04-30 10:24:49,9230445523109
11,17 SMS,2024-09-30 10:39:43,9230353836706
0,35 SMS,2024-02-28 05:18:30,9230284966704
19,260 seconds voice call,2024-08-14 02:26:58,9230226068492
18,216 seconds voice call,2023-09-14 11:55:54,9230951173620
0,23 SMS,2024-04-21 17:23:48,9230719228714
4,23 MB data,2024-07-24 04:39:18,9230750008450
0,47 MB data,2024-11-19 16:35:31,9230200289727
6,90 seconds voice call,2024-04-03 20:56:46,9230292005339
0,71 seconds voice call,2023-09-05 07:00:19,9230132527460
0,88 MB data,2024-12-07 19:03:42,9230877452953
10,83 MB data,2024-11-29 22:27:03,9230226068492
0,293 seconds voice call,2023-07-03 00:48:49,9230734328465
0,44 SMS,2023-04-26 09:03:32,9230996583212
9,92 MB data,2023-03-14 11:21:20,9230531683554
16,13 SMS,2023-01-26 06:15:54,9230768600866
19,47 SMS,2023-03-22 07:35:07,9230609873958
0,99 MB data,2023-07-31 02:25:59,9230406874492
0,31 SMS,2023-09-17 02:50:44,9230728340344
3,3 MB data,2024-12-18 01:18:37,9230878479840
11,42 MB data,2023-08-12 18:09:09,9230130432269
0,42 seconds voice call,2023-12-17 23:44:51,9230804848289
0,14 SMS,2024-10-17 06:20:19,9230857792434
5,47 MB data,2023-08-18 10:27:43,9230135736693
0,50 SMS,2023-08-08 16:58:18,9230521850876
0,70 MB data,2023-03-26 16:15:51,9230401465493
17,99 MB data,2023-03-13 11:03:11,9230184750806
14,24 MB data,2024-09-26 03:05:16,9230488988175
0,62 seconds voice call,2023-08-21 11:27:41,9230519509585
0,50 SMS,2023-11-13 03:42:54,9230689135277
0,70 MB data,2024-01-18 02:42:35,9230788912728
10,51 MB data,2023-02-23 07:02:03,9230189367566
15,124 seconds voice call,2024-08-17 05:47:35,9230745590992
10,19 SMS,2023-02-06 05:02:39,9230206172868
0,300 seconds voice call,2024-09-04 14:57:45,9230323952441
17,253 seconds voice call,2024-03-19 01:47:22,9230518578339
9,260 seconds voice call,2023-09-25 07:12:11,9230793158951
0,2 SMS,2023-09-23 12:50:42,9230136370951
0,9 SMS,2023-11-16 02:15:21,9230390393385
8,44 seconds voice call,2024-10-05 07:35:11,9230164210176
0,26 SMS,2024-01-23 12:06:56,9230728340344
2,30 SMS,2023-09-18 17:28:59,9230361899280
2,142 seconds voice call,2024-08-10 23:32:25,9230676813795
0,11 SMS,2024-09-14 13:46:49,9230131212541
15,14 SMS,2023-06-03 09:38:00,9230172475544
16,252 seconds voice call,2023-10-20 06:05:01,9230460406713
0,88 MB data,2024-07-13 05:40:51,9230488988175
18,65 MB data,2023-05-10 20:12:13,9230587802695
4,13 seconds voice call,2023-05-18 10:46:03,9230578964248
12,19 SMS,2023-07-16 19:29:18,9230839186102
0,62 MB data,2024-12-09 11:09:29,9230717631811
0,18 MB data,2024-02-04 12:34:28,9230104488435
9,96 MB data,2023-04-08 11:59:57,9230560138149
0,26 SMS,2023-04-27 17:34:51,9230655468230
0,48 MB data,2023-01-26 20:39:28,9230829631581
0,12 SMS,2023-12-31 05:31:58,9230323323380
0,12 SMS,2023-08-25 04:53:51,9230406874492
19,248 seconds voice call,2024-05-24 04:11:17,9230938865042
20,22 MB data,2024-05-25 09:42:38,9230989253929
8,73 MB data,2023-02-04 11:21:08,9230927056639
18,18 SMS,2023-08-18 09:29:43,9230291832784
0,18 SMS,2024-11-29 04:40:29,9230386899259
0,46 seconds voice call,2023-06-15 18:21:34,9230445974479
0,75 seconds voice call,2024-12-03 09:55:40,9230530607842
18,43 SMS,2023-04-01 17:58:16,9230279476066
0,1 SMS,2024-02-01 16:24:58,9230609873958
15,41 MB data,2023-07-20 05:20:54,9230912538628
0,32 SMS,2024-04-19 15:04:06,9230401465493
0,4 MB data,2024-09-25 20:12:32,9230242009124
9,48 MB data,2024-06-01 08:30:39,9230216678436
1,99 MB data,2023-07-30 21:53:57,9230710999422
0,87 MB data,2024-03-04 20:03:57,9230273259061
0,16 MB data,2023-07-25 21:14:12,9230222425251
0,12 SMS,2023-05-03 04:49:21,9230463124616
0,10 MB data,2023-04-01 09:49:07,9230636066934
8,76 seconds voice call,2023-06-08 03:51:13,9230898156533
6,57 seconds voice call,2024-04-24 15:31:37,9230731598505
0,73 MB data,2023-02-12 07:56:22,9230340061181
0,62 MB data,2023-11-26 22:07:36,9230322336485
9,28 SMS,2024-01-23 09:11:20,9230728340344
0,10 MB data,2024-01-16 23:33:57,9230804324464
7,72 seconds voice call,2024-12-12 14:39:20,9230805185257
0,49 SMS,2023-10-29 11:57:01,9230460925197
0,201 seconds voice call,2024-10-31 02:12:07,9230531073886
19,34 MB data,2024-03-19 08:36:49,9230859759249
13,89 MB data,2024-07-16 14:12:16,9230877924960
0,99 MB data,2024-11-23 05:57:27,9230663695123
0,36 SMS,2023-09-20 05:38:36,9230509988441
0,61 MB data,2023-10-15 20:06:56,9230703883514
0,61 MB data,2023-11-25 14:07:56,9230407100763
14,73 MB data,2024-09-08 18:33:42,9230210475028
7,203 seconds voice call,2024-05-06 13:10:41,9230395884015
9,42 SMS,2024-04-03 00:57:07,9230191688658
0,33 SMS,2024-03-08 04:26:14,9230710465361
17,1 seconds voice call,2024-11-28 09:07:39,9230877924960
0,23 MB data,2024-10-12 07:54:50,9230338854256
8,9 seconds voice call,2023-04-14 23:39:55,9230458233434
0,39 SMS,2023-12-09 06:51:51,9230975398588
8,92 MB data,2023-01-10 15:16:50,9230578961856
4,125 seconds voice call,2024-08-18 12:00:07,9230829631581
7,94 MB data,2024-08-03 01:03:15,9230677426741
0,48 SMS,2024-12-04 01:09:07,9230615495383
19,56 MB data,2024-10-11 05:10:05,9230655468230
0,36 SMS,2024-11-19 21:38:41,9230702302189
17,206 seconds voice call,2024-01-28 14:30:44,9230519509585
0,191 seconds voice call,2024-03-16 21:28:20,9230906222160
19,94 MB data,2024-06-02 06:21:37,9230582711549
13,19 SMS,2023-01-12 18:18:49,9230135697838
0,94 MB data,2024-09-17 04:22:14,9230570122595
18,26 SMS,2023-04-22 00:11:02,9230185115570
5,7 SMS,2024-01-20 20:16:33,9230208786773
0,70 MB data,2024-06-30 21:25:46,9230539361665
4,49 seconds voice call,2023-08-17 12:02:37,9230185115570
0,80 seconds voice call,2023-09-10 11:02:06,9230715340104
11,41 MB data,2024-06-21 02:57:06,9230578964248
14,22 SMS,2024-05-25 22:29:04,9230834904761
20,20 MB data,2024-01-15 07:16:25,9230131212541
0,61 MB data,2024-06-07 06:20:35,9230587802695
0,54 MB data,2023-12-04 16:17:53,9230445523109
14,43 MB data,2023-04-10 11:48:05,9230793158951
0,16 MB data,2024-04-20 22:50:34,9230195976999
0,5 SMS,2023-01-08 05:42:46,9230328855785
6,20 MB data,2024-02-09 03:28:35,9230957219651
0,113 seconds voice call,2023-08-18 13:10:32,9230532570407
0,59 MB data,2023-02-04 00:35:45,9230816548778
0,41 MB data,2023-08-08 23:20:50,9230164904391
0,14 SMS,2024-08-02 06:12:32,9230845937238
11,8 SMS,2024-12-15 03:00:02,9230369808467
12,16 seconds voice call,2023-02-28 11:45:51,9230135697838
5,34 MB data,2023-04-08 16:42:09,9230376679320
10,120 seconds voice call,2024-04-30 07:36:02,9230353836706
1,21 SMS,2023-11-28 07:41:58,9230406874492
0,222 seconds voice call,2024-03-29 10:47:15,9230403240894
10,98 seconds voice call,2023-07-08 06:04:20,9230483063262
0,42 SMS,2024-12-28 20:21:30,9230935333762
0,94 seconds voice call,2023-05-18 00:55:29,9230297542011
0,3 SMS,2024-10-20 19:28:15,9230177089747
0,86 MB data,2023-05-14 02:47:29,9230210475028
0,50 seconds voice call,2024-09-12 17:50:55,9230293207299
18,81 MB data,2023-08-04 07:56:22,9230344399416
20,5 seconds voice call,2024-06-21 09:59:50,9230338854256
0,244 seconds voice call,2024-03-19 06:53:00,9230966239325
0,1 SMS,2024-04-04 15:36:34,9230756956744
0,90 MB data,2024-12-19 12:48:59,9230130862663
0,20 seconds voice call,2024-09-08 16:41:53,9230663695123
0,53 MB data,2023-08-20 21:00:00,9230894240000
18,31 MB data,2023-11-27 11:04:47,9230418573546
0,1 SMS,2023-04-18 15:44:20,9230276004324
0,45 SMS,2024-07-18 14:40:40,9230525329325
0,2 MB data,2024-08-11 00:55:51,9230731598505
7,12 SMS,2024-03-25 04:04:10,9230108807547
7,69 seconds voice call,2024-10-29 00:14:36,9230804972100
0,33 SMS,2023-03-17 09:44:09,9230213698765
14,33 SMS,2024-03-17 06:12:22,9230273259061
0,15 seconds voice call,2024-08-26 04:44:17,9230918324323
6,84 MB data,2024-02-25 17:47:29,9230781941999
17,36 SMS,2023-11-23 12:24:44,9230995147362
19,151 seconds voice call,2023-11-10 00:47:43,9230445523109
0,111 seconds voice call,2023-05-09 02:31:44,9230382598306
0,64 MB data,2023-10-03 11:11:56,9230681362355
2,170 seconds voice call,2023-08-01 09:25:37,9230195976999
0,201 seconds voice call,2024-08-24 00:48:42,9230284966704
12,24 SMS,2024-09-10 05:11:38,9230461913145
0,16 SMS,2023-01-25 01:18:08,9230758196297
19,43 SMS,2024-08-26 11:32:19,9230715340104
0,81 MB data,2023-02-22 20:29:34,9230692205256
0,50 SMS,2023-06-10 05:07:17,9230585087525
9,5 MB data,2023-10-19 22:36:10,9230829631581
0,31 SMS,2024-10-08 11:50:32,9230403240894
0,118 seconds voice call,2024-02-25 18:13:45,9230649026167
20,47 SMS,2023-03-13 01:52:51,9230509988441
0,105 seconds voice call,2024-05-26 19:51:27,9230367979227
1,294 seconds voice call,2024-10-18 21:12:22,9230174337699
0,42 MB data,2023-01-12 10:24:15,9230996629579
0,38 SMS,2024-01-18 17:53:13,9230274619633
8,84 MB data,2023-05-18 22:26:15,9230519509585
14,131 seconds voice call,2023-10-08 05:42:40,9230870299395
8,187 seconds voice call,2023-07-07 08:15:30,9230836421597
19,81 MB data,2024-05-02 20:59:15,9230538379054
18,1 SMS,2023-05-21 21:57:59,9230691534638
3,35 SMS,2023-01-13 19:27:36,9230463124616
0,8 seconds voice call,2023-12-23 23:08:32,9230371331909
3,166 seconds voice call,2023-12-22 08:06:31,9230231393360
0,70 MB data,2023-12-25 04:22:59,9230993414106
3,221 seconds voice call,2024-11-18 09:08:46,9230175549082
0,8 seconds voice call,2023-12-11 17:55:45,9230870299395
0,295 seconds voice call,2024-02-16 05:28:52,9230613161747
16,22 SMS,2023-07-30 08:08:42,9230608137268
0,26 SMS,2024-01-16 01:12:30,9230135697838
20,20 seconds voice call,2024-01-13 17:28:44,9230648571772
0,61 MB data,2023-01-31 07:11:41,9230575260490
0,5 SMS,2024-07-05 09:32:45,9230874225782
0,11 SMS,2024-03-07 23:02:50,9230108284824
0,28 seconds voice call,2023-08-08 14:59:03,9230297855405
0,2 SMS,2024-11-24 19:22:29,9230751286997
4,87 MB data,2024-08-15 04:39:12,9230797287920
0,39 SMS,2024-04-22 11:59:21,9230132527460
0,77 MB data,2024-07-27 00:05:15,9230407100763
8,168 seconds voice call,2023-09-28 22:40:16,9230901697602
0,291 seconds voice call,2023-01-06 01:29:55,9230712491291
4,35 SMS,2024-03-01 21:10:39,9230356540951
8,22 MB data,2023-05-14 09:04:47,9230243179920
14,20 SMS,2024-08-22 17:30:08,9230572489793
0,38 MB data,2024-09-14 17:09:38,9230498727181
0,49 MB data,2023-07-13 07:17:17,9230344399416
0,50 SMS,2023-07-25 06:25:29,9230926844978
7,47 SMS,2024-02-06 22:42:43,9230759262037
0,81 MB data,2024-03-26 23:35:01,9230493806941
0,274 seconds voice call,2023-09-21 07:01:50,9230340148689
18,17 MB data,2023-02-09 14:46:07,9230998618451
14,13 SMS,2024-01-07 02:07:04,9230912538628
7,12 SMS,2024-01-14 05:56:21,9230929167854
0,20 SMS,2024-06-23 14:15:37,9230237322715
0,27 SMS,2023-12-04 04:42:26,9230461913145
0,100 MB data,2024-04-08 12:57:37,9230300480073
10,4 MB data,2024-04-16 02:33:34,9230515222731
0,98 MB data,2024-11-13 02:12:11,9230636066934
15,23 SMS,2023-10-29 10:13:21,9230991595287
20,24 SMS,2023-07-04 05:09:20,9230438965158
0,77 MB data,2024-12-05 22:39:59,9230668420188
7,24 SMS,2023-10-12 17:54:42,9230377808000
18,75 MB data,2024-06-21 06:40:35,9230734656004
15,53 seconds voice call,2023-11-04 01:15:21,9230951173620
0,120 seconds voice call,2024-05-19 00:33:40,9230239925602
5,44 SMS,2024-05-01 01:59:43,9230773751253
2,41 MB data,2023-09-07 12:37:41,9230578964248
2,166 seconds voice call,2024-10-30 18:56:39,9230525329325
0,16 SMS,2023-07-08 19:31:50,9230222425251
12,7 SMS,2024-07-02 17:21:02,9230483525064
15,3 SMS,2023-08-01 05:36:19,9230628658338
19,98 MB data,2023-08-18 13:57:45,9230203803040
5,51 MB data,2024-11-10 03:27:17,9230104488435
0,205 seconds voice call,2024-02-10 04:22:55,9230469234286
19,41 SMS,2024-04-27 22:17:20,9230805812231
17,220 seconds voice call,2023-03-03 01:27:17,9230273259061
0,14 MB data,2024-07-09 05:59:10,9230515222731
0,32 MB data,2023-08-05 14:39:38,9230108807547
16,17 seconds voice call,2023-10-04 14:35:06,9230879557130
0,18 MB data,2024-02-08 01:21:17,9230406874492
7,128 seconds voice call,2024-03-27 00:24:21,9230587001801
0,37 SMS,2024-01-07 08:43:24,9230418573546
0,44 SMS,2023-06-24 06:46:39,9230877653565
0,245 seconds voice call,2023-06-07 06:01:02,9230191688658
0,211 seconds voice call,2023-12-11 16:12:00,9230406874492
17,49 MB data,2024-09-16 04:28:41,9230628658338
0,251 seconds voice call,2023-09-26 22:12:04,9230600587929
18,34 MB data,2024-06-04 12:13:23,9230492437848
13,54 MB data,2024-11-11 22:46:13,9230677426741
11,43 SMS,2024-08-29 19:02:11,9230367979227
0,51 seconds voice call,2024-10-05 07:34:37,9230836421597
0,72 MB data,2023-05-15 03:44:16,9230296988060
19,99 seconds voice call,2023-03-27 23:54:52,9230975398588
4,169 seconds voice call,2024-07-15 02:30:32,9230771370719
0,21 SMS,2023-08-14 09:16:03,9230239925602
0,46 SMS,2023-11-02 18:38:54,9230224461766
0,296 seconds voice call,2024-01-24 15:58:36,9230423959650
0,98 MB data,2023-10-12 09:58:11,9230292331082
7,22 SMS,2024-02-17 06:07:11,9230286659796
11,30 SMS,2024-10-16 21:53:31,9230136370951
1,58 seconds voice call,2024-10-14 01:57:15,9230578961856
0,25 SMS,2024-07-20 19:05:36,9230532210174
16,2 SMS,2023-09-13 19:20:37,9230270654265
6,72 seconds voice call,2024-04-19 00:07:55,9230386899259
7,20 MB data,2024-09-12 19:04:54,9230449994233
11,45 SMS,2024-11-23 05:26:42,9230671758459
7,272 seconds voice call,2024-10-21 07:58:44,9230403240894
14,5 MB data,2024-04-13 00:21:47,9230296988060
4,73 MB data,2024-10-24 01:40:01,9230161844343
2,31 MB data,2023-08-11 21:48:31,9230639362130
0,250 seconds voice call,2023-04-30 01:16:24,9230292005339
0,246 seconds voice call,2024-07-05 10:49:47,9230237841298
5,4 MB data,2024-07-11 23:19:17,9230478323663
12,259 seconds voice call,2023-12-29 18:24:42,9230836421597
16,23 SMS,2024-08-05 02:44:05,9230191688658
14,35 MB data,2023-09-01 22:58:43,9230397501087
0,70 MB data,2024-04-18 17:34:02,9230483063262
4,47 SMS,2023-03-27 05:57:35,9230952507106
14,296 seconds voice call,2023-05-01 00:17:33,9230377208567
0,28 SMS,2024-10-25 08:46:46,9230732582752
0,6 MB data,2024-03-26 03:53:22,9230793158951
14,88 MB data,2024-10-05 17:28:43,9230135697838
20,18 SMS,2023-11-13 04:15:28,9230526661255
0,50 MB data,2023-08-28 03:14:40,9230261321312
20,77 MB data,2024-08-25 10:35:31,9230488988175
13,4 SMS,2024-09-02 05:14:29,9230260106137
17,201 seconds voice call,2024-10-26 19:28:54,9230693732136
10,193 seconds voice call,2024-01-11 21:00:12,9230291832784
12,33 SMS,2024-01-24 21:25:22,9230213698765
3,2 MB data,2024-05-07 19:21:37,9230363807566
17,36 SMS,2024-10-19 02:06:28,9230901697602
0,10 SMS,2024-05-01 14:32:21,9230461913145
19,87 seconds voice call,2024-11-06 02:48:32,9230242009124
0,140 seconds voice call,2024-09-06 11:18:36,9230460925197
4,37 MB data,2024-03-06 21:20:11,9230913067921
5,269 seconds voice call,2023-12-01 07:59:05,9230934867447
15,10 MB data,2024-04-18 07:03:39,9230692205256
0,72 MB data,2024-03-22 04:43:41,9230533562002
0,296 seconds voice call,2024-09-30 00:11:51,9230286659796
0,11 SMS,2023-04-23 08:25:54,9230577919273
0,51 MB data,2024-04-17 04:31:00,9230582461373
4,36 SMS,2024-06-14 05:44:14,9230584816103
0,64 MB data,2024-03-07 01:39:45,9230354967134
13,71 seconds voice call,2023-01-22 04:13:48,9230532210174
0,210 seconds voice call,2023-09-19 19:46:03,9230365091079
0,28 MB data,2024-01-08 00:08:08,9230991595287
2,164 seconds voice call,2023-03-01 23:50:58,9230233566905
15,187 seconds voice call,2024-02-06 11:15:31,9230829631581
0,26 SMS,2023-02-16 23:35:27,9230226068492
0,46 MB data,2023-01-18 02:13:19,9230509493265
14,185 seconds voice call,2023-10-22 07:08:50,9230934702779
17,69 MB data,2024-09-06 07:51:46,9230974624965
16,38 SMS,2024-07-14 08:48:15,9230740178078
0,52 MB data,2024-11-22 01:26:57,9230286659796
0,218 seconds voice call,2024-09-11 19:00:30,9230843939004
13,141 seconds voice call,2023-07-01 13:49:51,9230323323380
0,84 MB data,2023-08-21 21:25:08,9230677426741
0,150 seconds voice call,2023-04-17 18:28:20,9230874225782
2,17 MB data,2023-10-27 14:45:35,9230927069977
0,38 SMS,2023-09-23 12:31:02,9230175168797
0,214 seconds voice call,2023-08-06 15:19:47,9230628658338
0,113 seconds voice call,2024-09-25 02:00:51,9230889163981
16,27 SMS,2023-09-06 01:45:17,9230629451290
0,21 MB data,2024-07-04 17:31:24,9230917703637
18,44 SMS,2023-10-03 15:13:27,9230629451290
4,98 seconds voice call,2024-01-26 19:29:19,9230237322715
0,76 MB data,2023-02-18 15:41:52,9230336452998
